pais,mes,tipo_asignacion,estado,servicios,expedientes
Puerto Rico,2025-08,ANCLAJE APP SOA,CANCELADA,2829,1574
Puerto Rico,2025-08,ANCLAJE APP SOA,CONCLUIDA,11869,8639
Puerto Rico,2025-08,ANCLAJE APP SOA,PROCESO,31,5
Puerto Rico,2025-08,ANCLAJE BASE,CANCELADA,3549,2420
Puerto Rico,2025-08,ANCLAJE BASE,CONCLUIDA,17943,14423
Puerto Rico,2025-08,ANCLAJE BASE,PROCESO,1,1
Puerto Rico,2025-08,APP,CANCELADA,548,478
Puerto Rico,2025-08,APP,CONCLUIDA,3918,3908
Puerto Rico,2025-08,BASE AUTOMATICO,CANCELADA,2,1
Puerto Rico,2025-08,BASE AUTOMATICO,CONCLUIDA,3,3
Puerto Rico,2025-08,MANUAL,CANCELADA,744,635
Puerto Rico,2025-08,MANUAL,CONCLUIDA,3419,3232
Puerto Rico,2025-08,MANUAL,PROCESO,4,4
Puerto Rico,2025-08,SIN_TIPO,CANCELADA,3054,2719
Puerto Rico,2025-08,SIN_TIPO,CONCLUIDA,5875,5868
Puerto Rico,2025-08,SIN_TIPO,PROCESO,1,1
Puerto Rico,2025-09,ANCLAJE APP SOA,CANCELADA,3282,1746
Puerto Rico,2025-09,ANCLAJE APP SOA,CONCLUIDA,13035,9203
Puerto Rico,2025-09,ANCLAJE APP SOA,PROCESO,660,142
Puerto Rico,2025-09,ANCLAJE BASE,CANCELADA,3710,2643
Puerto Rico,2025-09,ANCLAJE BASE,CONCLUIDA,18551,15052
Puerto Rico,2025-09,ANCLAJE BASE,PROCESO,278,87
Puerto Rico,2025-09,APP,CANCELADA,556,495
Puerto Rico,2025-09,APP,CONCLUIDA,3871,3860
Puerto Rico,2025-09,BASE AUTOMATICO,CANCELADA,5,3
Puerto Rico,2025-09,BASE AUTOMATICO,CONCLUIDA,1,1
Puerto Rico,2025-09,MANUAL,CANCELADA,915,756
Puerto Rico,2025-09,MANUAL,CONCLUIDA,4002,3825
Puerto Rico,2025-09,MANUAL,PROCESO,17,10
Puerto Rico,2025-09,SIN_TIPO,CANCELADA,3009,2818
Puerto Rico,2025-09,SIN_TIPO,CONCLUIDA,7608,7606
Puerto Rico,2025-09,SIN_TIPO,PROCESO,18,18
Puerto Rico,2025-10,ANCLAJE APP SOA,CANCELADA,1994,1249
Puerto Rico,2025-10,ANCLAJE APP SOA,CONCLUIDA,7251,5465
Puerto Rico,2025-10,ANCLAJE APP SOA,PROCESO,5232,3460
Puerto Rico,2025-10,ANCLAJE BASE,CANCELADA,2422,1911
Puerto Rico,2025-10,ANCLAJE BASE,CONCLUIDA,11030,9311
Puerto Rico,2025-10,ANCLAJE BASE,PROCESO,6730,4871
Puerto Rico,2025-10,APP,CANCELADA,530,491
Puerto Rico,2025-10,APP,CONCLUIDA,3548,3538
Puerto Rico,2025-10,APP,PROCESO,29,29
Puerto Rico,2025-10,BASE AUTOMATICO,CANCELADA,11,9
Puerto Rico,2025-10,BASE AUTOMATICO,CONCLUIDA,6,6
Puerto Rico,2025-10,MANUAL,CANCELADA,629,566
Puerto Rico,2025-10,MANUAL,CONCLUIDA,2885,2759
Puerto Rico,2025-10,MANUAL,PROCESO,916,842
Puerto Rico,2025-10,SIN_TIPO,CANCELADA,3019,2806
Puerto Rico,2025-10,SIN_TIPO,CONCLUIDA,5705,5704
Puerto Rico,2025-10,SIN_TIPO,PROCESO,176,175
Uruguay,2023-09,ANCLAJE,CANCELADA,1,1
Uruguay,2023-09,ANCLAJE,CONCLUIDA,1,1
Uruguay,2023-09,MANUAL,CANCELADA,17,6
Uruguay,2023-09,MANUAL,CONCLUIDA,4,4
Uruguay,2023-09,SIN_TIPO,CANCELADA,9,6
Uruguay,2023-10,ANCLAJE,CANCELADA,41,27
Uruguay,2023-10,ANCLAJE,CONCLUIDA,188,157
Uruguay,2023-10,APP,CANCELADA,7,4
Uruguay,2023-10,APP,CONCLUIDA,8,3
Uruguay,2023-10,MANUAL,CANCELADA,101,73
Uruguay,2023-10,MANUAL,CONCLUIDA,533,460
Uruguay,2023-10,SIN_TIPO,CANCELADA,218,166
Uruguay,2023-10,SIN_TIPO,CONCLUIDA,10,10
Uruguay,2023-11,ANCLAJE,CANCELADA,5,4
Uruguay,2023-11,ANCLAJE,CONCLUIDA,79,71
Uruguay,2023-11,APP,CONCLUIDA,3,1
Uruguay,2023-11,MANUAL,CANCELADA,111,88
Uruguay,2023-11,MANUAL,CONCLUIDA,702,601
Uruguay,2023-11,SIN_TIPO,CANCELADA,216,200
Uruguay,2023-11,SIN_TIPO,CONCLUIDA,15,15
Uruguay,2023-12,ANCLAJE,CANCELADA,12,9
Uruguay,2023-12,ANCLAJE,CONCLUIDA,71,58
Uruguay,2023-12,MANUAL,CANCELADA,106,88
Uruguay,2023-12,MANUAL,CONCLUIDA,708,585
Uruguay,2023-12,SIN_TIPO,CANCELADA,202,177
Uruguay,2023-12,SIN_TIPO,CONCLUIDA,15,15
Uruguay,2024-01,ANCLAJE,CANCELADA,8,7
Uruguay,2024-01,ANCLAJE,CONCLUIDA,109,98
Uruguay,2024-01,APP,CANCELADA,2,1
Uruguay,2024-01,APP,CONCLUIDA,4,2
Uruguay,2024-01,MANUAL,CANCELADA,107,81
Uruguay,2024-01,MANUAL,CONCLUIDA,677,601
Uruguay,2024-01,SIN_TIPO,CANCELADA,196,170
Uruguay,2024-01,SIN_TIPO,CONCLUIDA,17,17
Uruguay,2024-02,ANCLAJE,CANCELADA,22,11
Uruguay,2024-02,ANCLAJE,CONCLUIDA,86,66
Uruguay,2024-02,APP,CANCELADA,5,4
Uruguay,2024-02,APP,CONCLUIDA,4,4
Uruguay,2024-02,MANUAL,CANCELADA,135,87
Uruguay,2024-02,MANUAL,CONCLUIDA,654,554
Uruguay,2024-02,SIN_TIPO,CANCELADA,185,170
Uruguay,2024-02,SIN_TIPO,CONCLUIDA,26,26
Uruguay,2024-03,ANCLAJE,CANCELADA,16,13
Uruguay,2024-03,ANCLAJE,CONCLUIDA,103,88
Uruguay,2024-03,APP,CANCELADA,10,9
Uruguay,2024-03,APP,CONCLUIDA,61,55
Uruguay,2024-03,MANUAL,CANCELADA,151,82
Uruguay,2024-03,MANUAL,CONCLUIDA,663,532
Uruguay,2024-03,SIN_TIPO,CANCELADA,182,169
Uruguay,2024-03,SIN_TIPO,CONCLUIDA,32,32
Uruguay,2024-04,ANCLAJE,CANCELADA,8,6
Uruguay,2024-04,ANCLAJE,CONCLUIDA,76,67
Uruguay,2024-04,ANCLAJE APP,CANCELADA,26,16
Uruguay,2024-04,ANCLAJE APP,CONCLUIDA,212,179
Uruguay,2024-04,APP,CANCELADA,1,1
Uruguay,2024-04,APP,CONCLUIDA,56,53
Uruguay,2024-04,MANUAL,CANCELADA,107,58
Uruguay,2024-04,MANUAL,CONCLUIDA,492,393
Uruguay,2024-04,SIN_TIPO,CANCELADA,174,151
Uruguay,2024-04,SIN_TIPO,CONCLUIDA,36,36
Uruguay,2024-05,ANCLAJE APP,CANCELADA,33,27
Uruguay,2024-05,ANCLAJE APP,CONCLUIDA,390,343
Uruguay,2024-05,APP,CANCELADA,1,1
Uruguay,2024-05,APP,CONCLUIDA,25,25
Uruguay,2024-05,MANUAL,CANCELADA,103,79
Uruguay,2024-05,MANUAL,CONCLUIDA,518,412
Uruguay,2024-05,SIN_TIPO,CANCELADA,213,181
Uruguay,2024-05,SIN_TIPO,CONCLUIDA,41,41
Uruguay,2024-06,ANCLAJE APP,CANCELADA,34,27
Uruguay,2024-06,ANCLAJE APP,CONCLUIDA,389,339
Uruguay,2024-06,MANUAL,CANCELADA,69,58
Uruguay,2024-06,MANUAL,CONCLUIDA,482,400
Uruguay,2024-06,SIN_TIPO,CANCELADA,216,194
Uruguay,2024-06,SIN_TIPO,CONCLUIDA,41,41
Uruguay,2024-07,ANCLAJE APP,CANCELADA,28,28
Uruguay,2024-07,ANCLAJE APP,CONCLUIDA,385,341
Uruguay,2024-07,ANCLAJE APP SOA,CANCELADA,1,1
Uruguay,2024-07,ANCLAJE APP SOA,CONCLUIDA,61,56
Uruguay,2024-07,APP,CANCELADA,1,1
Uruguay,2024-07,MANUAL,CANCELADA,42,40
Uruguay,2024-07,MANUAL,CONCLUIDA,449,395
Uruguay,2024-07,SIN_TIPO,CANCELADA,276,253
Uruguay,2024-07,SIN_TIPO,CONCLUIDA,37,37
Uruguay,2024-08,ANCLAJE APP SOA,CANCELADA,30,28
Uruguay,2024-08,ANCLAJE APP SOA,CONCLUIDA,407,360
Uruguay,2024-08,MANUAL,CANCELADA,60,48
Uruguay,2024-08,MANUAL,CONCLUIDA,340,305
Uruguay,2024-08,SIN_TIPO,CANCELADA,237,220
Uruguay,2024-08,SIN_TIPO,CONCLUIDA,43,42
Uruguay,2024-09,ANCLAJE APP SOA,CANCELADA,55,51
Uruguay,2024-09,ANCLAJE APP SOA,CONCLUIDA,602,549
Uruguay,2024-09,APP,CANCELADA,1,1
Uruguay,2024-09,MANUAL,CANCELADA,11,11
Uruguay,2024-09,MANUAL,CONCLUIDA,133,110
Uruguay,2024-09,SIN_TIPO,CANCELADA,276,255
Uruguay,2024-09,SIN_TIPO,CONCLUIDA,26,26
Uruguay,2024-10,ANCLAJE APP SOA,CANCELADA,24,23
Uruguay,2024-10,ANCLAJE APP SOA,CONCLUIDA,342,325
Uruguay,2024-10,MANUAL,CANCELADA,48,45
Uruguay,2024-10,MANUAL,CONCLUIDA,344,317
Uruguay,2024-10,SIN_TIPO,CANCELADA,230,214
Uruguay,2024-10,SIN_TIPO,CONCLUIDA,35,35
Uruguay,2024-11,ANCLAJE APP SOA,CANCELADA,28,27
Uruguay,2024-11,ANCLAJE APP SOA,CONCLUIDA,291,269
Uruguay,2024-11,ANCLAJE BASE,CONCLUIDA,1,1
Uruguay,2024-11,APP,CANCELADA,1,1
Uruguay,2024-11,MANUAL,CANCELADA,34,31
Uruguay,2024-11,MANUAL,CONCLUIDA,334,307
Uruguay,2024-11,SIN_TIPO,CANCELADA,260,244
Uruguay,2024-11,SIN_TIPO,CONCLUIDA,39,39
Uruguay,2024-12,ANCLAJE APP SOA,CANCELADA,17,17
Uruguay,2024-12,ANCLAJE APP SOA,CONCLUIDA,337,306
Uruguay,2024-12,MANUAL,CANCELADA,51,51
Uruguay,2024-12,MANUAL,CONCLUIDA,364,333
Uruguay,2024-12,SIN_TIPO,CANCELADA,317,290
Uruguay,2024-12,SIN_TIPO,CONCLUIDA,46,46
Uruguay,2025-01,ANCLAJE APP SOA,CANCELADA,16,16
Uruguay,2025-01,ANCLAJE APP SOA,CONCLUIDA,292,264
Uruguay,2025-01,MANUAL,CANCELADA,43,39
Uruguay,2025-01,MANUAL,CONCLUIDA,334,300
Uruguay,2025-01,SIN_TIPO,CANCELADA,251,240
Uruguay,2025-01,SIN_TIPO,CONCLUIDA,45,45
Uruguay,2025-02,ANCLAJE APP SOA,CANCELADA,25,19
Uruguay,2025-02,ANCLAJE APP SOA,CONCLUIDA,307,279
Uruguay,2025-02,ANCLAJE BASE,CANCELADA,2,1
Uruguay,2025-02,APP,CONCLUIDA,2,2
Uruguay,2025-02,MANUAL,CANCELADA,35,31
Uruguay,2025-02,MANUAL,CONCLUIDA,293,273
Uruguay,2025-02,SIN_TIPO,CANCELADA,236,226
Uruguay,2025-02,SIN_TIPO,CONCLUIDA,34,34
Uruguay,2025-03,ANCLAJE APP SOA,CANCELADA,18,18
Uruguay,2025-03,ANCLAJE APP SOA,CONCLUIDA,326,291
Uruguay,2025-03,ANCLAJE BASE,CANCELADA,8,3
Uruguay,2025-03,ANCLAJE BASE,CONCLUIDA,1,1
Uruguay,2025-03,APP,CANCELADA,2,1
Uruguay,2025-03,MANUAL,CANCELADA,52,46
Uruguay,2025-03,MANUAL,CONCLUIDA,339,311
Uruguay,2025-03,SIN_TIPO,CANCELADA,272,260
Uruguay,2025-03,SIN_TIPO,CONCLUIDA,24,24
Uruguay,2025-04,ANCLAJE APP SOA,CANCELADA,24,22
Uruguay,2025-04,ANCLAJE APP SOA,CONCLUIDA,297,271
Uruguay,2025-04,MANUAL,CANCELADA,49,46
Uruguay,2025-04,MANUAL,CONCLUIDA,350,312
Uruguay,2025-04,SIN_TIPO,CANCELADA,234,227
Uruguay,2025-04,SIN_TIPO,CONCLUIDA,17,17
Uruguay,2025-05,ANCLAJE APP SOA,CANCELADA,27,23
Uruguay,2025-05,ANCLAJE APP SOA,CONCLUIDA,287,260
Uruguay,2025-05,ANCLAJE BASE,CONCLUIDA,1,1
Uruguay,2025-05,MANUAL,CANCELADA,40,36
Uruguay,2025-05,MANUAL,CONCLUIDA,342,301
Uruguay,2025-05,SIN_TIPO,CANCELADA,228,214
Uruguay,2025-05,SIN_TIPO,CONCLUIDA,14,14
Uruguay,2025-06,ANCLAJE APP SOA,CANCELADA,20,18
Uruguay,2025-06,ANCLAJE APP SOA,CONCLUIDA,282,263
Uruguay,2025-06,ANCLAJE BASE,CANCELADA,1,1
Uruguay,2025-06,MANUAL,CANCELADA,53,36
Uruguay,2025-06,MANUAL,CONCLUIDA,406,350
Uruguay,2025-06,SIN_TIPO,CANCELADA,239,220
Uruguay,2025-06,SIN_TIPO,CONCLUIDA,8,8
Uruguay,2025-07,ANCLAJE APP SOA,CANCELADA,14,14
Uruguay,2025-07,ANCLAJE APP SOA,CONCLUIDA,270,242
Uruguay,2025-07,MANUAL,CANCELADA,38,30
Uruguay,2025-07,MANUAL,CONCLUIDA,448,401
Uruguay,2025-07,SIN_TIPO,CANCELADA,252,235
Uruguay,2025-07,SIN_TIPO,CONCLUIDA,23,23
Uruguay,2025-08,ANCLAJE APP SOA,CANCELADA,16,16
Uruguay,2025-08,ANCLAJE APP SOA,CONCLUIDA,304,273
Uruguay,2025-08,ANCLAJE BASE,CONCLUIDA,1,1
Uruguay,2025-08,APP,CONCLUIDA,1,1
Uruguay,2025-08,BASE AUTOMATICO,CANCELADA,1,1
Uruguay,2025-08,MANUAL,CANCELADA,33,31
Uruguay,2025-08,MANUAL,CONCLUIDA,341,306
Uruguay,2025-08,SIN_TIPO,CANCELADA,228,204
Uruguay,2025-08,SIN_TIPO,CONCLUIDA,15,14
Uruguay,2025-09,ANCLAJE APP SOA,CANCELADA,16,12
Uruguay,2025-09,ANCLAJE APP SOA,CONCLUIDA,331,286
Uruguay,2025-09,APP,CANCELADA,2,1
Uruguay,2025-09,MANUAL,CANCELADA,29,24
Uruguay,2025-09,MANUAL,CONCLUIDA,369,330
Uruguay,2025-09,SIN_TIPO,CANCELADA,207,193
Uruguay,2025-09,SIN_TIPO,CONCLUIDA,41,40
Uruguay,2025-10,ANCLAJE APP SOA,CANCELADA,20,19
Uruguay,2025-10,ANCLAJE APP SOA,CONCLUIDA,227,195
Uruguay,2025-10,ANCLAJE APP SOA,PROCESO,6,6
Uruguay,2025-10,MANUAL,CANCELADA,30,28
Uruguay,2025-10,MANUAL,CONCLUIDA,304,275
Uruguay,2025-10,MANUAL,PROCESO,17,16
Uruguay,2025-10,SIN_TIPO,CANCELADA,216,203
Uruguay,2025-10,SIN_TIPO,CONCLUIDA,16,16
Uruguay,2025-10,SIN_TIPO,PROCESO,3,3
